Filename,filetype,y,duchenne,neutral,strong duchenne,6 only,polite
2017-02-02_14-03-12-820-W-B-feb2P3_openface.csv,W-B,False,0.14103923647932132,0.3711558854718982,0.043478260869565216,0.0689289501590668,0.3753976670201485
2017-02-03_14-17-10-481-I-B-gt1hci_openface.csv,I-B,False,0.24043715846994534,0.07923497267759563,0.42896174863387976,0.0,0.25136612021857924
2017-02-03_14-17-10-481-W-B-fridayb_openface.csv,W-B,False,0.15013404825737264,0.1769436997319035,0.032171581769437,0.0,0.6407506702412868
2017-02-03_14-27-51-501-I-B-fridayc_openface.csv,I-B,False,0.32858707557502737,0.044906900328587074,0.16757940854326397,0.00547645125958379,0.4534501642935378
2017-02-03_14-27-51-501-W-B-fridaya_openface.csv,W-B,False,0.45045045045045046,0.05662805662805663,0.15315315315315314,0.007722007722007722,0.33204633204633205
2017-02-03_14-36-53-693-I-T-fridayc_openface.csv,I-T,True,0.4506283662477558,0.09784560143626571,0.07271095152603231,0.04308797127468582,0.3357271095152603
2017-02-03_14-36-53-693-W-T-fridayb_openface.csv,W-T,True,0.02242152466367713,0.8251121076233184,0.0,0.08251121076233184,0.06995515695067264
2017-02-06_14-13-11-507-I-B-interrogator_openface.csv,I-B,False,0.1958762886597938,0.0,0.8041237113402062,0.0,0.0
2017-02-06_14-13-11-507-W-B-feb6p1_openface.csv,W-B,False,0.375,0.0,0.49184782608695654,0.002717391304347826,0.13043478260869565
2017-02-06_14-21-16-706-I-T-interrogator_openface.csv,I-T,True,0.02857142857142857,0.24285714285714285,0.0,0.7285714285714285,0.0
2017-02-06_14-21-16-706-W-T-feb6p1_openface.csv,W-T,True,0.044097693351424695,0.7340569877883311,0.032564450474898234,0.0033921302578018998,0.18588873812754408
2017-02-08_14-04-01-129-I-B-interrogator_openface.csv,I-B,False,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
2017-02-08_14-04-01-129-W-B-feb8p1_openface.csv,W-B,False,0.0,1.0,0.0,0.0,0.0
2017-02-09_14-06-18-285-I-B-feb9p1_openface.csv,I-B,False,0.3086283185840708,0.051991150442477874,0.00663716814159292,0.00995575221238938,0.6227876106194691
2017-02-09_14-06-18-285-W-B-feb9p2_openface.csv,W-B,False,0.0,0.15824175824175823,0.0,0.0,0.8417582417582418
2017-02-09_14-14-04-955-I-B-feb9p2_openface.csv,I-B,False,0.16038492381716118,0.10665597433841219,0.0136327185244587,0.0,0.7193263833199679
2017-02-09_14-14-04-955-W-B-feb9p1_openface.csv,W-B,False,0.3954802259887006,0.04116222760290557,0.22841000807102502,0.0,0.33494753833736884
2017-02-10_14-05-44-437-I-T-feb10p1_openface.csv,I-T,True,0.10028248587570622,0.0,0.05508474576271186,0.0,0.844632768361582
2017-02-10_14-05-44-437-W-T-feb10p2_openface.csv,W-T,True,0.04755043227665706,0.6729106628242075,0.0,0.005763688760806916,0.2737752161383285
2017-02-10_14-15-29-238-I-T-interrogator_openface.csv,I-T,True,0.13783783783783785,0.0,0.0,0.8621621621621621,0.0
2017-02-10_14-15-29-238-W-T-feb10p4_openface.csv,W-T,True,0.2627939142461964,0.33748271092669435,0.0,0.13278008298755187,0.2669432918395574
2017-02-13_14-11-59-155-I-T-feb213a_openface.csv,I-T,True,0.029357798165137616,0.6990825688073394,0.0,0.03669724770642202,0.23486238532110093
